header,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,9,22044,22044.5,2168,22,3.667,2.667,1.333,2.333,3.667,5,6.667,6,22,12,5,9,22,48,111,80,39,101,126.7,129.2,2
1992,5,10,22045,22045.5,2168,23,5.333,6.333,8,8.667,8.333,7.667,8,7.333,56,94,207,300,236,179,207,154,179,93,124.4,126.9,2
1992,5,11,22046,22046.5,2168,24,7.333,6.667,6,5,5,5,5,3.667,154,111,80,48,48,48,48,22,70,87,126.3,128.8,2
1992,5,12,22047,22047.5,2168,25,3.333,2.667,1.667,2.333,2.333,2.667,3,2,18,12,6,9,9,12,15,7,11,102,125.1,127.8,2
1992,5,13,22048,22048.5,2168,26,2.667,4,3.333,4,5,3,2.333,3,12,27,18,27,48,15,9,15,21,111,125.6,128.2,2
1992,5,14,22049,22049.5,2168,27,2,2,0.667,1,1,0.667,0.333,1,7,7,3,4,4,3,2,4,4,100,126.5,129.3,2
1992,5,15,22050,22050.5,2169,1,0.667,1.333,1,2,1,2.333,1.333,0.667,3,5,4,7,4,9,5,3,5,83,122.1,124.8,2
1992,5,16,22051,22051.5,2169,2,1,1,0.667,1.333,1.667,1.333,1,0.667,4,4,3,5,6,5,4,3,4,58,115.9,118.5,2
1992,5,17,22052,22052.5,2169,3,0.667,0.667,0.667,0.667,0.333,0.667,1.333,1.333,3,3,3,3,2,3,5,5,3,52,112.9,115.5,2
1992,5,18,22053,22053.5,2169,4,2.667,1.667,1,1,2,2.333,4,5.333,12,6,4,4,7,9,27,56,16,75,117.4,120.2,2
1992,5,19,22054,22054.5,2169,5,4.333,3,1.333,1.333,1.667,3.333,3.667,2,32,15,5,5,6,18,22,7,14,69,131.4,134.5,2
1992,5,20,22055,22055.5,2169,6,3,1.333,1,1.333,2.333,1.667,2.333,2.667,15,5,4,5,9,6,9,12,8,75,137,140.3,2
1992,5,21,22056,22056.5,2169,7,2,1,1.667,1.667,1.333,2,2.333,3.333,7,4,6,6,5,7,9,18,8,141,141.9,145.5,2
1992,5,22,22057,22057.5,2169,8,2,5,5,4.667,6.333,6,5.667,3.333,7,48,48,39,94,80,67,18,50,136,144.8,148.4,2
1992,5,23,22058,22058.5,2169,9,2.333,2,2,1.333,2.333,3.667,5,2.333,9,7,7,5,9,22,48,9,14,145,142,145.6,2
1992,5,24,22059,22059.5,2169,10,3.333,2.667,2.333,1.333,1.333,1.333,1,2.333,18,12,9,5,5,5,4,9,8,127,133.5,136.9,2
1992,5,25,22060,22060.5,2169,11,2.333,2,2.333,2,2.667,3.333,2.667,1.667,9,7,9,7,12,18,12,6,10,84,122.9,126.1,2
1992,5,26,22061,22061.5,2169,12,1,0.667,1.333,1.667,2.333,1.333,2.667,3.333,4,3,5,6,9,5,12,18,8,73,118.9,122.1,2
1992,5,27,22062,22062.5,2169,13,2.667,1.667,2.667,2.667,3,2.667,2.333,1.667,12,6,12,12,15,12,9,6,10,102,114.6,117.7,2
1992,5,28,22063,22063.5,2169,14,2,1.667,3.333,3.333,3,2.333,2.333,3.667,7,6,18,18,15,9,9,22,13,75,110.9,113.9,2
1992,5,29,22064,22064.5,2169,15,2.667,2.667,3.667,2.333,3.667,4.667,3.667,3,12,12,22,9,22,39,22,15,19,52,105.2,108.1,2
1992,5,30,22065,22065.5,2169,16,2.667,3,3,2.667,3.333,3.667,2.667,2.333,12,15,15,12,18,22,12,9,14,38,99,101.7,2
1992,5,31,22066,22066.5,2169,17,2.667,3,1.667,1,1,2.667,2,1.333,12,15,6,4,4,12,7,5,8,42,99,101.8,2
1992,6,1,22067,22067.5,2169,18,2.667,3,2.667,1.333,2,1.333,0.667,0.667,12,15,12,5,7,5,3,3,8,47,98.6,101.4,2
1992,6,2,22068,22068.5,2169,19,1,0.667,1.333,1.333,0.667,1.333,1.333,2.333,4,3,5,5,3,5,5,9,5,57,102.1,105,2
1992,6,3,22069,22069.5,2169,20,1,1,1,1,2.333,3,1.333,0.667,4,4,4,4,9,15,5,3,6,109,106.9,110.1,2
1992,6,4,22070,22070.5,2169,21,1,0.333,0.333,1,0.667,1,1.667,1.667,4,2,2,4,3,4,6,6,4,112,108.3,111.5,2
1992,6,5,22071,22071.5,2169,22,1.333,0.667,1,2,2.333,2.333,1.667,1,5,3,4,7,9,9,6,4,6,123,115,118.4,2
1992,6,6,22072,22072.5,2169,23,0.333,0.333,1.333,1.667,2,2,1.333,0.667,2,2,5,6,7,7,5,3,5,106,119.6,123.2,2
1992,6,7,22073,22073.5,2169,24,1,1.333,1.667,1.667,1,2,3.667,4.667,4,5,6,6,4,7,22,39,12,97,115.7,119.2,2
